"Time","Keysight 34420A Bridge_voltage","Well PT100 DUT_Temperature"
2025-08-04 11:24:00,,27.9877930
2025-08-04 11:25:03,1000.2189668,
2025-08-04 11:26:00,,27.9384766
2025-08-04 11:26:13,1000.2188605,
2025-08-04 11:27:23,1000.2188569,
2025-08-04 11:28:00,,27.9199219
2025-08-04 11:28:34,1000.2191223,
2025-08-04 11:29:44,1000.2194639,
2025-08-04 11:30:00,,28.0126953
2025-08-04 11:30:55,1000.2194479,
2025-08-04 11:32:00,,27.9736328
2025-08-04 11:32:06,1000.2192152,
2025-08-04 11:33:16,1000.2190736,
2025-08-04 11:34:00,,27.9287109
2025-08-04 11:34:27,1000.2191078,
2025-08-04 11:35:37,1000.2193505,
2025-08-04 11:36:00,,27.9775391
2025-08-04 11:36:47,1000.2196153,
2025-08-04 11:37:58,1000.2197103,
2025-08-04 11:38:00,,27.9799805
2025-08-04 11:39:08,1000.2193012,
2025-08-04 11:40:00,,27.9355469
2025-08-04 11:40:19,1000.2191358,
2025-08-04 11:41:29,1000.2192856,
2025-08-04 11:42:00,,27.9458008
2025-08-04 11:42:40,1000.2194215,
2025-08-04 11:43:51,1000.2195750,
2025-08-04 11:44:00,,28.0205078
2025-08-04 11:45:01,1000.2193946,
2025-08-04 11:46:00,,27.9658203
2025-08-04 11:46:11,1000.2190221,
2025-08-04 11:47:22,1000.2188394,
2025-08-04 11:48:00,,27.9218750
2025-08-04 11:48:33,1000.2187148,
2025-08-04 11:49:43,1000.2190966,
2025-08-04 11:50:00,,27.9804688
2025-08-04 11:50:54,1000.2193042,
2025-08-04 11:52:00,,28.0068359
2025-08-04 11:52:04,1000.2192534,
2025-08-04 11:53:14,1000.2192098,
2025-08-04 11:54:00,,27.9565430
2025-08-04 11:54:25,1000.2190742,
2025-08-04 11:55:35,1000.2189377,
2025-08-04 11:56:00,,27.9335938
2025-08-04 11:56:45,1000.2192793,
2025-08-04 11:57:56,1000.2194695,
2025-08-04 11:58:00,,28.0014648
2025-08-04 11:59:06,1000.2194697,
2025-08-04 12:00:00,,27.9638672
2025-08-04 12:00:16,1000.2193473,
2025-08-04 12:01:27,1000.2192944,
2025-08-04 12:02:00,,27.9311523
2025-08-04 12:02:37,1000.2193691,
2025-08-04 12:03:48,1000.2195640,
2025-08-04 12:04:00,,28.0078125
2025-08-04 12:04:59,1000.2196126,
2025-08-04 12:06:00,,27.9960938
2025-08-04 12:06:09,1000.2194213,
2025-08-04 12:07:20,1000.2190192,
2025-08-04 12:08:00,,27.9497070
2025-08-04 12:08:30,1000.2187886,
2025-08-04 12:09:40,1000.2187423,
2025-08-04 12:10:00,,27.9160156
2025-08-04 12:10:50,1000.2188732,
2025-08-04 12:12:00,,27.9736328
2025-08-04 12:12:01,1000.2190585,
2025-08-04 12:13:11,1000.2191381,
2025-08-04 12:14:00,,27.9550781
2025-08-04 12:14:22,1000.2189663,
2025-08-04 12:15:33,1000.2188558,
2025-08-04 12:16:00,,27.9018555
2025-08-04 12:16:43,1000.2188125,
2025-08-04 12:17:54,1000.2188730,
2025-08-04 12:18:00,,27.9033203
2025-08-04 12:19:04,1000.2188269,
2025-08-04 12:20:00,,27.9384766
2025-08-04 12:20:15,1000.2190150,
2025-08-04 12:21:25,1000.2187574,
2025-08-04 12:22:00,,27.9042969
2025-08-04 12:22:36,1000.2186227,
2025-08-04 12:23:47,1000.2182908,
2025-08-04 12:24:00,,27.8579102
2025-08-04 12:24:57,1000.2184120,
2025-08-04 12:26:00,,27.8505859
2025-08-04 12:26:08,1000.2184172,
2025-08-04 12:27:18,1000.2184677,
2025-08-04 12:28:00,,27.8930664
2025-08-04 12:28:29,1000.2185685,
2025-08-04 12:29:39,1000.2184603,
2025-08-04 12:30:00,,27.8588867
2025-08-04 12:30:50,1000.2182843,
2025-08-04 12:32:00,,27.8251953
2025-08-04 12:32:00,1000.2181672,
2025-08-04 12:33:11,1000.2181877,
2025-08-04 12:34:00,,27.8139648
2025-08-04 12:34:21,1000.2182094,
2025-08-04 12:35:32,1000.2183434,
2025-08-04 12:36:00,,27.8530273
2025-08-04 12:36:43,1000.2183347,
2025-08-04 12:37:53,1000.2182264,
2025-08-04 12:38:00,,27.8164063
2025-08-04 12:39:03,1000.2179665,
2025-08-04 12:40:00,,27.7851563
2025-08-04 12:40:14,1000.2178687,
2025-08-04 12:41:24,1000.2178265,
2025-08-04 12:42:00,,27.7763672
2025-08-04 12:42:35,1000.2176892,
2025-08-04 12:43:46,1000.2177599,
2025-08-04 12:44:00,,27.8115234
2025-08-04 12:44:56,1000.2179939,
2025-08-04 12:46:00,,27.7822266
2025-08-04 12:46:07,1000.2178083,
2025-08-04 12:47:17,1000.2176274,
2025-08-04 12:48:00,,27.7529297
2025-08-04 12:48:28,1000.2175297,
2025-08-04 12:49:38,1000.2175331,
2025-08-04 12:50:00,,27.7382813
2025-08-04 12:50:49,1000.2173609,
2025-08-04 12:52:00,,27.7724609
2025-08-04 12:52:00,1000.2175397,
2025-08-04 12:53:10,1000.2175783,
2025-08-04 12:54:00,,27.7519531
2025-08-04 12:54:20,1000.2174360,
2025-08-04 12:55:30,1000.2169644,
2025-08-04 12:56:00,,27.7119141
2025-08-04 12:56:41,1000.2170788,
2025-08-04 12:57:51,1000.2171033,
2025-08-04 12:58:00,,27.7016602
2025-08-04 12:59:01,1000.2171799,
2025-08-04 13:00:00,,27.7324219
2025-08-04 13:00:12,1000.2173044,
2025-08-04 13:01:22,1000.2172461,
2025-08-04 13:02:00,,27.7109375
2025-08-04 13:02:32,1000.2168258,
2025-08-04 13:03:43,1000.2166386,
2025-08-04 13:04:00,,27.6728516
2025-08-04 13:04:54,1000.2167605,
2025-08-04 13:06:00,,27.6542969
2025-08-04 13:06:04,1000.2167173,
2025-08-04 13:07:14,1000.2168425,
2025-08-04 13:08:00,,27.6791992
2025-08-04 13:08:25,1000.2168178,
2025-08-04 13:09:35,1000.2166474,
2025-08-04 13:10:00,,27.6665039
2025-08-04 13:10:46,1000.2164322,
2025-08-04 13:11:56,1000.2162811,
2025-08-04 13:12:00,,27.6313477
2025-08-04 13:13:06,1000.2161368,
2025-08-04 13:14:00,,27.6132813
2025-08-04 13:14:17,1000.2161389,
2025-08-04 13:15:28,1000.2163826,
2025-08-04 13:16:00,,27.6425781
2025-08-04 13:16:39,1000.2163886,
2025-08-04 13:17:49,1000.2163676,
2025-08-04 13:18:00,,27.6264648
2025-08-04 13:18:59,1000.2160250,
2025-08-04 13:20:00,,27.6005859
2025-08-04 13:20:10,1000.2160989,
2025-08-04 13:21:20,1000.2160392,
2025-08-04 13:22:00,,27.5795898
2025-08-04 13:22:31,1000.2157617,
2025-08-04 13:23:42,1000.2158255,
2025-08-04 13:24:00,,27.6000977
2025-08-04 13:24:52,1000.2160780,
2025-08-04 13:26:00,,27.5937500
2025-08-04 13:26:03,1000.2160028,
2025-08-04 13:27:13,1000.2159014,
2025-08-04 13:28:00,,27.5673828
2025-08-04 13:28:23,1000.2157545,
2025-08-04 13:29:34,1000.2157462,
2025-08-04 13:30:00,,27.5390625
2025-08-04 13:30:45,1000.2157062,
2025-08-04 13:31:55,1000.2157489,
2025-08-04 13:32:00,,27.5605469
2025-08-04 13:33:06,1000.2157936,
2025-08-04 13:34:00,,27.5527344
2025-08-04 13:34:16,1000.2157854,
2025-08-04 13:35:27,1000.2155953,
2025-08-04 13:36:00,,27.5278320
2025-08-04 13:36:38,1000.2154462,
2025-08-04 13:37:48,1000.2154325,
2025-08-04 13:38:00,,27.4990234
2025-08-04 13:38:58,1000.2154254,
2025-08-04 13:40:00,,27.5107422
2025-08-04 13:40:09,1000.2154368,
2025-08-04 13:41:20,1000.2155100,
2025-08-04 13:42:00,,27.5205078
2025-08-04 13:42:30,1000.2154817,
2025-08-04 13:43:40,1000.2151410,
2025-08-04 13:44:00,,27.4902344
2025-08-04 13:44:50,1000.2151370,
2025-08-04 13:46:00,,27.4677734
2025-08-04 13:46:01,1000.2147640,
2025-08-04 13:47:12,1000.2148436,
2025-08-04 13:48:00,,27.4560547
2025-08-04 13:48:22,1000.2149549,
2025-08-04 13:49:33,1000.2150898,
2025-08-04 13:50:00,,27.4760742
2025-08-04 13:50:43,1000.2151078,
2025-08-04 13:51:54,1000.2150436,
2025-08-04 13:52:00,,27.4550781
2025-08-04 13:53:04,1000.2149493,
2025-08-04 13:54:00,,27.4326172
2025-08-04 13:54:15,1000.2148097,
2025-08-04 13:55:25,1000.2147333,
2025-08-04 13:56:00,,27.4145508
2025-08-04 13:56:36,1000.2147669,
2025-08-04 13:57:46,1000.2148090,
2025-08-04 13:58:00,,27.4331055
2025-08-04 13:58:57,1000.2148826,
2025-08-04 14:00:00,,27.4267578
2025-08-04 14:00:07,1000.2146577,
2025-08-04 14:01:18,1000.2146918,
2025-08-04 14:02:00,,27.4042969
2025-08-04 14:02:29,1000.2145197,
2025-08-04 14:03:39,1000.2141246,
2025-08-04 14:04:00,,27.3769531
2025-08-04 14:04:49,1000.2146571,
2025-08-04 14:06:00,,27.3691406
2025-08-04 14:06:00,1000.2145142,
2025-08-04 14:07:11,1000.2144773,
2025-08-04 14:08:00,,27.3881836
2025-08-04 14:08:21,1000.2146299,
2025-08-04 14:09:31,1000.2144931,
2025-08-04 14:10:00,,27.3730469
2025-08-04 14:10:42,1000.2143340,
2025-08-04 14:11:52,1000.2141369,
2025-08-04 14:12:00,,27.3442383
2025-08-04 14:13:03,1000.2142244,
2025-08-04 14:14:00,,27.3242188
2025-08-04 14:14:13,1000.2141145,
2025-08-04 14:15:24,1000.2140754,
2025-08-04 14:16:00,,27.3315430
2025-08-04 14:16:34,1000.2140415,
2025-08-04 14:17:45,1000.2140350,
2025-08-04 14:18:00,,27.3403320
2025-08-04 14:18:55,1000.2138705,
2025-08-04 14:20:00,,27.3193359
2025-08-04 14:20:05,1000.2139470,
2025-08-04 14:21:16,1000.2138419,
2025-08-04 14:22:00,,27.3012695
2025-08-04 14:22:26,1000.2136369,
2025-08-04 14:23:37,1000.2135502,
2025-08-04 14:24:00,,27.2773438
2025-08-04 14:24:47,1000.2135636,
2025-08-04 14:25:57,1000.2135627,
2025-08-04 14:26:00,,27.2910156
2025-08-04 14:27:08,1000.2136224,
2025-08-04 14:28:00,,27.2890625
2025-08-04 14:28:18,1000.2136689,
2025-08-04 14:29:28,1000.2136179,
2025-08-04 14:30:00,,27.2670898
2025-08-04 14:30:39,1000.2134700,
2025-08-04 14:31:49,1000.2133412,
2025-08-04 14:32:00,,27.2431641
2025-08-04 14:33:00,1000.2132426,
2025-08-04 14:34:00,,27.2285156
2025-08-04 14:34:10,1000.2132270,
2025-08-04 14:35:21,1000.2132308,
2025-08-04 14:36:00,,27.2397461
2025-08-04 14:36:31,1000.2132119,
2025-08-04 14:37:42,1000.2131822,
2025-08-04 14:38:00,,27.2382813
2025-08-04 14:38:52,1000.2133085,
2025-08-04 14:40:00,,27.2207031
2025-08-04 14:40:02,1000.2131247,
2025-08-04 14:41:13,1000.2129465,
2025-08-04 14:42:00,,27.2016602
2025-08-04 14:42:23,1000.2128295,
2025-08-04 14:43:34,1000.2127267,
2025-08-04 14:44:00,,27.1816406
2025-08-04 14:44:44,1000.2127225,
2025-08-04 14:45:54,1000.2127172,
2025-08-04 14:46:00,,27.1879883
2025-08-04 14:47:04,1000.2127536,
2025-08-04 14:48:00,,27.1904297
2025-08-04 14:48:15,1000.2127121,
2025-08-04 14:49:25,1000.2129009,
2025-08-04 14:50:00,,27.1743164
2025-08-04 14:50:35,1000.2126653,
2025-08-04 14:51:46,1000.2125089,
2025-08-04 14:52:00,,27.1503906
2025-08-04 14:52:56,1000.2123768,
2025-08-04 14:54:00,,27.1347656
2025-08-04 14:54:07,1000.2123162,
2025-08-04 14:55:17,1000.2122365,
2025-08-04 14:56:00,,27.1259766
2025-08-04 14:56:27,1000.2125409,
2025-08-04 14:57:38,1000.2123110,
2025-08-04 14:58:00,,27.1386719
2025-08-04 14:58:48,1000.2123345,
2025-08-04 14:59:59,1000.2122405,
2025-08-04 15:00:00,,27.1235352
2025-08-04 15:01:09,1000.2121041,
2025-08-04 15:02:00,,27.1074219
2025-08-04 15:02:20,1000.2119814,
2025-08-04 15:03:30,1000.2118642,
2025-08-04 15:04:00,,27.0913086
2025-08-04 15:04:41,1000.2117521,
2025-08-04 15:05:51,1000.2117757,
2025-08-04 15:06:00,,27.0732422
2025-08-04 15:07:02,1000.2117159,
2025-08-04 15:08:00,,27.0771484
2025-08-04 15:08:12,1000.2116601,
2025-08-04 15:09:23,1000.2118323,
2025-08-04 15:10:00,,27.0805664
2025-08-04 15:10:34,1000.2117558,
2025-08-04 15:11:44,1000.2117060,
2025-08-04 15:12:00,,27.0634766
2025-08-04 15:12:54,1000.2115824,
2025-08-04 15:14:00,,27.0468750
2025-08-04 15:14:04,1000.2114448,
2025-08-04 15:15:15,1000.2116886,
2025-08-04 15:16:00,,27.0341797
2025-08-04 15:16:25,1000.2114426,
2025-08-04 15:17:35,1000.2116937,
2025-08-04 15:18:00,,27.0190430
2025-08-04 15:18:46,1000.2115808,
2025-08-04 15:19:56,1000.2115680,
2025-08-04 15:20:00,,27.0219727
2025-08-04 15:21:07,1000.2115496,
2025-08-04 15:22:00,,27.0166016
2025-08-04 15:22:18,1000.2115413,
2025-08-04 15:23:28,1000.2114342,
2025-08-04 15:24:00,,27.0053711
2025-08-04 15:24:38,1000.2113099,
2025-08-04 15:25:49,1000.2111896,
2025-08-04 15:26:00,,26.9887695
2025-08-04 15:26:59,1000.2110910,
2025-08-04 15:28:00,,26.9736328
2025-08-04 15:28:10,1000.2109946,
2025-08-04 15:29:20,1000.2108970,
2025-08-04 15:30:00,,26.9624023
2025-08-04 15:30:31,1000.2109439,
2025-08-04 15:31:41,1000.2108741,
2025-08-04 15:32:00,,26.9560547
2025-08-04 15:32:52,1000.2108344,
2025-08-04 15:34:00,,26.9560547
2025-08-04 15:34:02,1000.2110542,
2025-08-04 15:35:13,1000.2109815,
2025-08-04 15:36:00,,26.9497070
2025-08-04 15:36:23,1000.2108282,
2025-08-04 15:37:34,1000.2107290,
2025-08-04 15:38:00,,26.9345703
2025-08-04 15:38:44,1000.2106497,
2025-08-04 15:39:54,1000.2106130,
2025-08-04 15:40:00,,26.9199219
2025-08-04 15:41:05,1000.2104880,
2025-08-04 15:42:00,,26.9052734
2025-08-04 15:42:15,1000.2103118,
2025-08-04 15:43:25,1000.2102663,
2025-08-04 15:44:00,,26.8945313
2025-08-04 15:44:36,1000.2102756,
2025-08-04 15:45:46,1000.2102141,
2025-08-04 15:46:00,,26.8842773
2025-08-04 15:46:57,1000.2101771,
2025-08-04 15:48:00,,26.8828125
2025-08-04 15:48:08,1000.2101760,
2025-08-04 15:49:18,1000.2102050,
2025-08-04 15:50:00,,26.8784180
2025-08-04 15:50:29,1000.2101565,
2025-08-04 15:51:40,1000.2100962,
2025-08-04 15:52:00,,26.8676758
2025-08-04 15:52:50,1000.2099868,
2025-08-04 15:54:00,,26.8574219
2025-08-04 15:54:01,1000.2098310,
2025-08-04 15:55:11,1000.2097535,
2025-08-04 15:56:00,,26.8466797
2025-08-04 15:56:22,1000.2097046,
2025-08-04 15:57:32,1000.2098747,
2025-08-04 15:58:00,,26.8315430
2025-08-04 15:58:42,1000.2098027,
2025-08-04 15:59:52,1000.2097663,
2025-08-04 16:00:00,,26.8134766
2025-08-04 16:01:02,1000.2097570,
2025-08-04 16:02:00,,26.8046875
2025-08-04 16:02:13,1000.2097405,
2025-08-04 16:03:23,1000.2095977,
2025-08-04 16:04:00,,26.8012695
2025-08-04 16:04:34,1000.2097423,
2025-08-04 16:05:45,1000.2097197,
2025-08-04 16:06:00,,26.7973633
2025-08-04 16:06:56,1000.2097013,
2025-08-04 16:08:00,,26.7900391
2025-08-04 16:08:06,1000.2097121,
2025-08-04 16:09:17,1000.2096110,
2025-08-04 16:10:00,,26.7812500
2025-08-04 16:10:28,1000.2095243,
2025-08-04 16:11:38,1000.2093524,
2025-08-04 16:12:00,,26.7685547
2025-08-04 16:12:49,1000.2092245,
2025-08-04 16:13:59,1000.2091019,
2025-08-04 16:14:00,,26.7534180
2025-08-04 16:15:10,1000.2090414,
2025-08-04 16:16:00,,26.7392578
2025-08-04 16:16:20,1000.2089223,
2025-08-04 16:17:31,1000.2088729,
2025-08-04 16:18:00,,26.7265625
2025-08-04 16:18:41,1000.2089231,
2025-08-04 16:19:51,1000.2089364,
2025-08-04 16:20:00,,26.7119141
2025-08-04 16:21:02,1000.2089168,
2025-08-04 16:22:00,,26.7119141
2025-08-04 16:22:13,1000.2087460,
2025-08-04 16:23:23,1000.2088680,
2025-08-04 16:24:00,,26.7128906
2025-08-04 16:24:34,1000.2088030,
2025-08-04 16:25:45,1000.2087893,
2025-08-04 16:26:00,,26.7016602
2025-08-04 16:26:55,1000.2087251,
2025-08-04 16:28:00,,26.6943359
2025-08-04 16:28:06,1000.2085946,
2025-08-04 16:29:16,1000.2084200,
2025-08-04 16:30:00,,26.6840820
2025-08-04 16:30:27,1000.2082790,
2025-08-04 16:31:38,1000.2082152,
2025-08-04 16:32:00,,26.6665039
2025-08-04 16:32:48,1000.2080066,
2025-08-04 16:33:59,1000.2079594,
2025-08-04 16:34:00,,26.6489258
2025-08-04 16:35:10,1000.2078383,
2025-08-04 16:36:00,,26.6337891
2025-08-04 16:36:20,1000.2078137,
2025-08-04 16:37:31,1000.2078502,
2025-08-04 16:38:00,,26.6225586
2025-08-04 16:38:41,1000.2079280,
2025-08-04 16:39:52,1000.2080033,
2025-08-04 16:40:00,,26.6264648
2025-08-04 16:41:02,1000.2080262,
2025-08-04 16:42:00,,26.6259766
2025-08-04 16:42:13,1000.2077536,
2025-08-04 16:43:23,1000.2080962,
2025-08-04 16:44:00,,26.6186523
2025-08-04 16:44:34,1000.2080142,
2025-08-04 16:45:45,1000.2079129,
2025-08-04 16:46:00,,26.6074219
2025-08-04 16:46:55,1000.2077111,
2025-08-04 16:48:00,,26.5957031
2025-08-04 16:48:06,1000.2075977,
2025-08-04 16:49:16,1000.2069080,
2025-08-04 16:50:00,,26.5810547
2025-08-04 16:50:27,1000.2068008,
2025-08-04 16:51:37,1000.2067054,
2025-08-04 16:52:00,,26.5581055
2025-08-04 16:52:47,1000.2066377,
2025-08-04 16:53:57,1000.2066881,
2025-08-04 16:54:00,,26.5366211
2025-08-04 16:55:08,1000.2067509,
2025-08-04 16:56:00,,26.5332031
2025-08-04 16:56:19,1000.2068233,
2025-08-04 16:57:30,1000.2069829,
2025-08-04 16:58:00,,26.5468750
2025-08-04 16:58:40,1000.2070282,
2025-08-04 16:59:51,1000.2070880,
2025-08-04 17:00:00,,26.5405273
2025-08-04 17:01:02,1000.2069638,
2025-08-04 17:02:00,,26.5302734
2025-08-04 17:02:12,1000.2067913,
2025-08-04 17:03:23,1000.2070797,
2025-08-04 17:04:00,,26.5214844
2025-08-04 17:04:33,1000.2069593,
2025-08-04 17:05:44,1000.2067206,
2025-08-04 17:06:00,,26.5029297
2025-08-04 17:06:55,1000.2065764,
2025-08-04 17:08:00,,26.4853516
2025-08-04 17:08:05,1000.2062427,
2025-08-04 17:09:16,1000.2061459,
2025-08-04 17:10:00,,26.4663086
2025-08-04 17:10:26,1000.2061112,
2025-08-04 17:11:37,1000.2062167,
2025-08-04 17:12:00,,26.4472656
2025-08-04 17:12:47,1000.2063110,
2025-08-04 17:13:58,1000.2063959,
2025-08-04 17:14:00,,26.4609375
2025-08-04 17:15:08,1000.2064952,
2025-08-04 17:16:00,,26.4648438
2025-08-04 17:16:19,1000.2065349,
2025-08-04 17:17:29,1000.2065250,
2025-08-04 17:18:00,,26.4545898
2025-08-04 17:18:40,1000.2063560,
2025-08-04 17:19:50,1000.2061919,
2025-08-04 17:20:00,,26.4409180
2025-08-04 17:21:01,1000.2060511,
2025-08-04 17:22:00,,26.4296875
2025-08-04 17:22:11,1000.2058340,
2025-08-04 17:23:22,1000.2059738,
2025-08-04 17:24:00,,26.4096680
2025-08-04 17:24:33,1000.2054893,
2025-08-04 17:25:43,1000.2053424,
2025-08-04 17:26:00,,26.3842773
2025-08-04 17:26:53,1000.2051250,
2025-08-04 17:28:00,,26.3662109
2025-08-04 17:28:04,1000.2051832,
2025-08-04 17:29:15,1000.2052481,
2025-08-04 17:30:00,,26.3676758
2025-08-04 17:30:25,1000.2053418,
2025-08-04 17:31:36,1000.2054349,
2025-08-04 17:32:00,,26.3818359
2025-08-04 17:32:46,1000.2054892,
2025-08-04 17:33:57,1000.2054815,
2025-08-04 17:34:00,,26.3745117
2025-08-04 17:35:07,1000.2054034,
2025-08-04 17:36:00,,26.3662109
2025-08-04 17:36:18,1000.2052808,
2025-08-04 17:37:28,1000.2050843,
2025-08-04 17:38:00,,26.3525391
2025-08-04 17:38:39,1000.2048671,
2025-08-04 17:39:50,1000.2047416,
2025-08-04 17:40:00,,26.3325195
2025-08-04 17:41:00,1000.2045177,
2025-08-04 17:42:00,,26.3115234
2025-08-04 17:42:10,1000.2043859,
2025-08-04 17:43:21,1000.2043147,
2025-08-04 17:44:00,,26.2924805
2025-08-04 17:44:31,1000.2043859,
2025-08-04 17:45:42,1000.2044656,
2025-08-04 17:46:00,,26.2788086
2025-08-04 17:46:52,1000.2045633,
2025-08-04 17:48:00,,26.2958984
2025-08-04 17:48:02,1000.2046804,
2025-08-04 17:49:13,1000.2047633,
2025-08-04 17:50:00,,26.2973633
2025-08-04 17:50:24,1000.2047829,
2025-08-04 17:51:35,1000.2047262,
2025-08-04 17:52:00,,26.2875977
2025-08-04 17:52:45,1000.2046297,
2025-08-04 17:53:56,1000.2044873,
2025-08-04 17:54:00,,26.2744141
2025-08-04 17:55:06,1000.2042789,
2025-08-04 17:56:00,,26.2607422
2025-08-04 17:56:17,1000.2041181,
2025-08-04 17:57:27,1000.2039305,
2025-08-04 17:58:00,,26.2431641
2025-08-04 17:58:38,1000.2037598,
2025-08-04 17:59:48,1000.2036217,
2025-08-04 18:00:00,,26.2143555
2025-08-04 18:00:58,1000.2036162,
2025-08-04 18:02:00,,26.1953125
2025-08-04 18:02:09,1000.2037027,
2025-08-04 18:03:19,1000.2037870,
2025-08-04 18:04:00,,26.1953125
2025-08-04 18:04:30,1000.2039054,
2025-08-04 18:05:41,1000.2040055,
2025-08-04 18:06:00,,26.2119141
2025-08-04 18:06:52,1000.2040766,
2025-08-04 18:08:00,,26.2080078
2025-08-04 18:08:02,1000.2040626,
2025-08-04 18:09:13,1000.2039956,
2025-08-04 18:10:00,,26.2006836
2025-08-04 18:10:24,1000.2038645,
2025-08-04 18:11:35,1000.2037369,
2025-08-04 18:12:00,,26.1865234
2025-08-04 18:12:45,1000.2035841,
2025-08-04 18:13:56,1000.2033730,
2025-08-04 18:14:00,,26.1679688
2025-08-04 18:15:06,1000.2032079,
2025-08-04 18:16:00,,26.1474609
2025-08-04 18:16:16,1000.2030306,
2025-08-04 18:17:27,1000.2029445,
2025-08-04 18:18:00,,26.1274414
2025-08-04 18:18:37,1000.2029367,
2025-08-04 18:19:47,1000.2030409,
2025-08-04 18:20:00,,26.1059570
2025-08-04 18:20:58,1000.2031229,
2025-08-04 18:22:00,,26.1171875
2025-08-04 18:22:08,1000.2032273,
2025-08-04 18:23:19,1000.2033619,
2025-08-04 18:24:00,,26.1250000
2025-08-04 18:24:29,1000.2034001,
2025-08-04 18:25:40,1000.2033881,
2025-08-04 18:26:00,,26.1176758
2025-08-04 18:26:50,1000.2033742,
2025-08-04 18:28:00,,26.1093750
2025-08-04 18:28:01,1000.2031926,
2025-08-04 18:29:11,1000.2030610,
2025-08-04 18:30:00,,26.1005859
2025-08-04 18:30:22,1000.2028866,
2025-08-04 18:31:33,1000.2027007,
2025-08-04 18:32:00,,26.0805664
2025-08-04 18:32:43,1000.2025143,
2025-08-04 18:33:53,1000.2023665,
2025-08-04 18:34:00,,26.0532227
2025-08-04 18:35:04,1000.2022572,
2025-08-04 18:36:00,,26.0341797
2025-08-04 18:36:14,1000.2022145,
2025-08-04 18:37:25,1000.2023220,
2025-08-04 18:38:00,,26.0166016
2025-08-04 18:38:35,1000.2024353,
2025-08-04 18:39:46,1000.2025431,
2025-08-04 18:40:00,,26.0332031
2025-08-04 18:40:56,1000.2026462,
2025-08-04 18:42:00,,26.0371094
2025-08-04 18:42:07,1000.2027145,
2025-08-04 18:43:18,1000.2027448,
2025-08-04 18:44:00,,26.0302734
2025-08-04 18:44:28,1000.2026634,
2025-08-04 18:45:39,1000.2025717,
2025-08-04 18:46:00,,26.0219727
2025-08-04 18:46:49,1000.2024452,
2025-08-04 18:48:00,,26.0117188
2025-08-04 18:48:00,1000.2022774,
2025-08-04 18:49:11,1000.2020824,
2025-08-04 18:50:00,,25.9975586
2025-08-04 18:50:21,1000.2018994,
2025-08-04 18:51:32,1000.2017233,
2025-08-04 18:52:00,,25.9687500
2025-08-04 18:52:43,1000.2015585,
2025-08-04 18:53:54,1000.2015122,
2025-08-04 18:54:00,,25.9399414
2025-08-04 18:55:04,1000.2016089,
2025-08-04 18:56:00,,25.9228516
2025-08-04 18:56:14,1000.2017089,
2025-08-04 18:57:25,1000.2018222,
2025-08-04 18:58:00,,25.9399414
2025-08-04 18:58:36,1000.2019350,
2025-08-04 18:59:46,1000.2020237,
2025-08-04 19:00:00,,25.9448242
2025-08-04 19:00:56,1000.2020415,
2025-08-04 19:02:00,,25.9414063
2025-08-04 19:02:07,1000.2020258,
2025-08-04 19:03:18,1000.2019488,
2025-08-04 19:04:00,,25.9345703
2025-08-04 19:04:29,1000.2017991,
2025-08-04 19:05:39,1000.2016370,
2025-08-04 19:06:00,,25.9233398
2025-08-04 19:06:50,1000.2014744,
2025-08-04 19:08:00,,25.9082031
2025-08-04 19:08:00,1000.2012660,
2025-08-04 19:09:11,1000.2010497,
2025-08-04 19:10:00,,25.8872070
2025-08-04 19:10:22,1000.2008200,
2025-08-04 19:11:32,1000.2007283,
2025-08-04 19:12:00,,25.8579102
2025-08-04 19:12:43,1000.2007631,
2025-08-04 19:13:54,1000.2008366,
2025-08-04 19:14:00,,25.8354492
2025-08-04 19:15:05,1000.2009158,
2025-08-04 19:16:00,,25.8505859
2025-08-04 19:16:15,1000.2010167,
2025-08-04 19:17:26,1000.2011827,
2025-08-04 19:18:00,,25.8554688
2025-08-04 19:18:37,1000.2012094,
2025-08-04 19:19:47,1000.2012438,
2025-08-04 19:20:00,,25.8481445
2025-08-04 19:20:58,1000.2012145,
2025-08-04 19:22:00,,25.8398438
2025-08-04 19:22:09,1000.2011038,
2025-08-04 19:23:20,1000.2009885,
2025-08-04 19:24:00,,25.8339844
2025-08-04 19:24:30,1000.2008535,
2025-08-04 19:25:41,1000.2006632,
2025-08-04 19:26:00,,25.8159180
2025-08-04 19:26:51,1000.2005443,
2025-08-04 19:28:00,,25.7978516
2025-08-04 19:28:02,1000.2003115,
2025-08-04 19:29:12,1000.2001909,
2025-08-04 19:30:00,,25.7788086
2025-08-04 19:30:23,1000.2001020,
2025-08-04 19:31:33,1000.2001384,
2025-08-04 19:32:00,,25.7534180
2025-08-04 19:32:44,1000.2002355,
2025-08-04 19:33:54,1000.2003233,
2025-08-04 19:34:00,,25.7485352
2025-08-04 19:35:04,1000.2004428,
2025-08-04 19:36:00,,25.7617188
2025-08-04 19:36:15,1000.2005241,
2025-08-04 19:37:25,1000.2005761,
2025-08-04 19:38:00,,25.7607422
2025-08-04 19:38:36,1000.2006083,
2025-08-04 19:39:47,1000.2005586,
2025-08-04 19:40:00,,25.7543945
2025-08-04 19:40:57,1000.2004721,
2025-08-04 19:42:00,,25.7500000
2025-08-04 19:42:08,1000.2003034,
2025-08-04 19:43:18,1000.2001363,
2025-08-04 19:44:00,,25.7368164
